pathway	pval	padj	ES	NES	nMoreExtreme	size
GO:0000389	0.151038323774819	0.756803244443273	-0.74623238028098	-1.3237457075806	7294	4
GO:0009838	0.151659454647094	0.756803244443273	-0.745731609655524	-1.32285738782466	7324	4
GO:0060844	0.152814745141988	0.756803244443273	0.924128162157849	1.23327213896515	7635	1
GO:0060830	0.152814745141988	0.756803244443273	0.924128162157849	1.23327213896515	7635	1
GO:0072175	0.152814745141988	0.756803244443273	0.924128162157849	1.23327213896515	7635	1
GO:0021798	0.152814745141988	0.756803244443273	0.924128162157849	1.23327213896515	7635	1
GO:0042693	0.152814745141988	0.756803244443273	0.924128162157849	1.23327213896515	7635	1
GO:0060896	0.152814745141988	0.756803244443273	0.924128162157849	1.23327213896515	7635	1
GO:0006924	0.15144775153672	0.756803244443273	-0.855357267549154	-1.27484007489395	7489	2
GO:0060336	0.15144775153672	0.756803244443273	-0.855357267549154	-1.27484007489395	7489	2
GO:0048843	0.154225256589953	0.761775190942116	-0.508856143710198	-1.29943406440246	6821	15
GO:0035907	0.154224880692738	0.761775190942116	-0.619059322794515	-1.33036989099677	7141	8
GO:0033345	0.153969142217603	0.761775190942116	-0.925035910940867	-1.23144584698149	7703	1
GO:0006612	0.155520525167894	0.7618446943451	-0.618288923417692	-1.32871428854119	7201	8
GO:0042058	0.154414043274577	0.7618446943451	0.587150662169266	1.31805283458388	8470	11
GO:0042462	0.155304730755253	0.7618446943451	-0.642345523832326	-1.330926500416	7264	7
GO:0043137	0.155572630216758	0.7618446943451	-0.853182638881962	-1.27159896865902	7693	2
GO:0016339	0.155448079658606	0.7618446943451	0.690238472440855	1.32716399780515	8195	6
GO:0030148	0.154895439941379	0.7618446943451	0.663816995219704	1.32926380445221	8243	7
GO:0061418	0.154573742088328	0.7618446943451	0.513834179599384	1.29753258697299	8742	18
GO:0048670	0.155345124432619	0.7618446943451	0.802296350976598	1.29669310044871	7939	3
GO:0001732	0.154744404646059	0.7618446943451	-0.743859057573924	-1.31953565742842	7473	4
GO:0033387	0.155594682282187	0.7618446943451	0.858788791684539	1.26874392374958	7864	2
GO:0005975	0.155955274671852	0.76294569097518	0.305115032311868	1.16380469475662	11227	201
GO:0033522	0.156699189824898	0.764588668407769	-0.595555435089222	-1.3230141311264	7194	9
GO:0071300	0.156690799089086	0.764588668407769	0.438574738860486	1.26131872942513	9219	33
GO:0035166	0.156528634702048	0.764588668407769	0.755544421663418	1.31067493202013	8092	4
GO:0006950	0.157120133947258	0.7653139280048	0.42077711416064	1.25109931059029	9383	39
GO:0071028	0.157095416375828	0.7653139280048	-0.670235366946472	-1.33006522047174	7426	6
GO:0033979	0.157539493571295	0.766395388750015	-0.742191630505262	-1.31657779941639	7608	4
GO:0060393	0.157614849563248	0.766395388750015	-0.852105299909224	-1.26999328300135	7794	2
GO:0032025	0.157817827569411	0.766719108701519	0.559753737418952	1.30794440969919	8747	13
GO:0043122	0.158717151211517	0.767135448960036	0.638330992158104	1.32183855493073	8521	8
GO:0043619	0.159404768615072	0.767135448960036	0.660618320984293	1.32285860254568	8483	7
GO:0021904	0.159333702619293	0.767135448960036	0.856700346555961	1.2656585294214	8053	2
GO:0021592	0.159305300183868	0.767135448960036	-0.922851328704812	-1.22853764126735	7970	1
GO:0021993	0.159305300183868	0.767135448960036	-0.922851328704812	-1.22853764126735	7970	1
GO:0021678	0.159305300183868	0.767135448960036	-0.922851328704812	-1.22853764126735	7970	1
GO:0071500	0.159091838821845	0.767135448960036	-0.790964227999122	-1.30090451988664	7777	3
GO:0045141	0.159091838821845	0.767135448960036	-0.790964227999122	-1.30090451988664	7777	3
GO:0002331	0.159091838821845	0.767135448960036	-0.790964227999122	-1.30090451988664	7777	3
GO:0090399	0.159091838821845	0.767135448960036	-0.790964227999122	-1.30090451988664	7777	3
GO:0072434	0.159091838821845	0.767135448960036	-0.790964227999122	-1.30090451988664	7777	3
GO:0009636	0.161130988189849	0.768473540809527	0.370861551038756	1.21753465111698	10177	67
GO:0034314	0.160132580661868	0.768473540809527	0.464271684869567	1.27179269730421	9275	26
GO:0007076	0.160593888968584	0.768473540809527	0.536672231430802	1.29719856016002	8955	15
GO:0042035	0.160144812851151	0.768473540809527	0.856069913768756	1.26472715051212	8094	2
GO:0048013	0.160320236813778	0.768473540809527	0.425077806106298	1.25161732851087	9531	37
GO:0045596	0.160454832596336	0.768473540809527	0.716631419336818	1.31523134953729	8381	5
GO:0046849	0.16075225943647	0.768473540809527	-0.557210936794616	-1.30788822033015	7256	11
GO:0006104	0.161354543540267	0.768473540809527	0.715976880351268	1.31403007623269	8428	5
GO:0070309	0.161014522397218	0.768473540809527	-0.789886878279433	-1.29913259510138	7871	3
GO:0000904	0.161417689456726	0.768473540809527	0.636502769830012	1.3180527215779	8666	8
GO:0006388	0.16052202973962	0.768473540809527	-0.668106501202079	-1.32584053997096	7588	6
GO:0032804	0.161460105265264	0.768473540809527	0.91970912137898	1.22737481855365	8067	1
GO:0032911	0.161460105265264	0.768473540809527	0.91970912137898	1.22737481855365	8067	1
GO:0046587	0.162320638796054	0.771915660467527	0.919389913015721	1.22694882701151	8110	1
GO:0016601	0.16341529316401	0.776048531217216	0.545831605208668	1.29769952184998	9071	14
GO:0051497	0.163915327632823	0.776048531217216	-0.572584084014758	-1.3088213081504	7456	10
GO:0006091	0.164156147236661	0.776048531217216	0.50928978289057	1.28605708952278	9284	18
GO:0009268	0.164020862968231	0.776048531217216	0.685225649660739	1.31752553488722	8647	6
GO:0035025	0.163947574691482	0.776048531217216	0.581386300604561	1.30511282856931	8993	11
GO:0001657	0.163673532191766	0.776048531217216	-0.572729021333861	-1.30915260805356	7445	10
GO:0045292	0.16365251602259	0.776048531217216	-0.666174608756821	-1.32200674802584	7736	6
GO:0010332	0.164435137593333	0.776714208749684	-0.66564507810102	-1.32095590776407	7773	6
GO:0043507	0.165095068789612	0.778922617735905	0.452587705412058	1.25953256974426	9611	28
GO:0033630	0.165179818598328	0.778922617735905	0.633904587826273	1.31267247655226	8868	8
GO:0060429	0.165871028329942	0.779841698762845	0.796490633042715	1.28730974181963	8477	3
GO:0030540	0.165871028329942	0.779841698762845	0.796490633042715	1.28730974181963	8477	3
GO:0060123	0.165871028329942	0.779841698762845	0.796490633042715	1.28730974181963	8477	3
GO:0032796	0.165929669404085	0.779841698762845	0.712784259676083	1.30817066972904	8667	5
GO:0050821	0.166369559872142	0.779864359974009	0.347394083459327	1.19518720854154	10825	90
GO:0021514	0.16648945596314	0.779864359974009	-0.554088434294104	-1.30055906727751	7515	11
GO:0018293	0.166463584086877	0.779864359974009	-0.635389515973272	-1.31651379751199	7786	7
GO:0006121	0.166463584086877	0.779864359974009	-0.635389515973272	-1.31651379751199	7786	7
GO:0046626	0.166770981507824	0.78053262868899	0.683578193664418	1.31435786983582	8792	6
GO:0009166	0.167752082225766	0.781296804792811	-0.553362996069355	-1.29885631514887	7572	11
GO:0043001	0.167320886097553	0.781296804792811	0.443913869420678	1.25392248250885	9803	30
GO:0043691	0.16758392955421	0.781296804792811	0.594357051338184	1.30301092422841	9134	10
GO:0007398	0.167907230063995	0.781296804792811	-0.490660752960912	-1.27620472985074	7398	16
GO:0010763	0.167553607763343	0.781296804792811	0.795237828313735	1.28528492487225	8563	3
GO:0045216	0.167684409619022	0.781296804792811	0.543370017811613	1.29184716599944	9308	14
GO:0044381	0.167844063319258	0.781296804792811	0.916507062485037	1.22310159089657	8386	1
GO:0070374	0.169112878451719	0.781957616859644	0.443235702646217	1.25200686638607	9908	30
GO:0003402	0.1696651924193	0.781957616859644	0.915569387917964	1.22185024074153	8477	1
GO:2000040	0.1696651924193	0.781957616859644	0.915569387917964	1.22185024074153	8477	1
GO:0035282	0.1696651924193	0.781957616859644	0.915569387917964	1.22185024074153	8477	1
GO:2001235	0.169033204916529	0.781957616859644	0.593499808281502	1.30113158744749	9213	10
GO:0060136	0.169018925913944	0.781957616859644	-0.84624661196641	-1.2612613876178	8358	2
GO:0070327	0.169470825206438	0.781957616859644	0.578035866705223	1.29759167738506	9296	11
GO:0048854	0.169929927709061	0.781957616859644	0.611439166213847	1.30540484597695	9190	9
GO:0097185	0.168678440547423	0.781957616859644	-0.734899496234226	-1.30364224248338	8146	4
GO:0071280	0.168678440547423	0.781957616859644	-0.734899496234226	-1.30364224248338	8146	4
GO:0035874	0.168678440547423	0.781957616859644	-0.734899496234226	-1.30364224248338	8146	4
GO:0048227	0.169996834691778	0.781957616859644	0.850763160707845	1.25688714285708	8592	2
GO:0051923	0.168758493884403	0.781957616859644	-0.918172931130796	-1.22230956601653	8443	1
GO:0042450	0.169785266865457	0.781957616859644	0.915519511611204	1.22178367956307	8483	1
GO:0000244	0.170290872184673	0.782030222671605	-0.609387303488392	-1.30958454329871	7885	8
GO:0009298	0.170188463735009	0.782030222671605	-0.661987080979186	-1.31369670452252	8045	6
GO:0031581	0.170636539382438	0.782977949280558	0.51354370637866	1.27969548586188	9620	17
GO:0018344	0.17083369631501	0.782986977224305	-0.587250149607212	-1.30456411050978	7843	9
GO:0006987	0.170917100347665	0.782986977224305	-0.609025948358734	-1.30880798446703	7914	8
GO:2000249	0.171093166116772	0.783124290147835	0.577114113609292	1.29552249930325	9385	11
GO:0006065	0.17122571652583	0.783124290147835	-0.586926318315539	-1.30384472596597	7861	9
GO:0032438	0.172713981924508	0.785556468865456	-0.550562019374663	-1.29228184903111	7796	11
GO:0006183	0.172202316839953	0.785556468865456	-0.568091766059457	-1.29855270022532	7833	10
GO:0006228	0.172202316839953	0.785556468865456	-0.568091766059457	-1.29855270022532	7833	10
GO:0045019	0.172627997151223	0.785556468865456	0.84934212495137	1.25478775532558	8725	2
GO:2001236	0.17269917044921	0.785556468865456	0.792192405440515	1.28036282990965	8826	3
GO:0006598	0.172875529618675	0.785556468865456	-0.915898571542574	-1.21928184499907	8649	1
GO:0046208	0.172875529618675	0.785556468865456	-0.915898571542574	-1.21928184499907	8649	1
GO:0090158	0.172555759852906	0.785556468865456	-0.916108052030963	-1.21956071404015	8633	1
GO:0014029	0.173021067703007	0.785582731468983	-0.782704546814836	-1.28731976319967	8458	3
GO:0090314	0.173292522955837	0.786180203014335	0.478869385927078	1.26495771186127	9907	22
GO:2000253	0.173900299394929	0.788263254540181	-0.693072156439784	-1.30787234738993	8305	5
GO:0000281	0.17424454970046	0.788263254540181	0.398533178739247	1.22355994550374	10557	46
GO:0017085	0.174452853344242	0.788263254540181	-0.781970229848284	-1.28611202683562	8528	3
GO:0000390	0.174053704302815	0.788263254540181	-0.843366883797021	-1.25696938822244	8607	2
GO:0021634	0.174448049378808	0.788263254540181	0.848382464241418	1.25336998682836	8817	2
GO:0014706	0.174599644128114	0.788292851119782	-0.843113193018774	-1.25659128285874	8634	2
GO:0043524	0.174913341394599	0.788435901911038	0.37882361358656	1.21023283608417	10848	57
GO:0060856	0.175893723714008	0.788435901911038	-0.842234467631084	-1.25528161451131	8698	2
GO:0051977	0.175893723714008	0.788435901911038	-0.842234467631084	-1.25528161451131	8698	2
GO:0021772	0.175502388642825	0.788435901911038	0.744186742480922	1.29097228454687	9073	4
GO:0042098	0.175730775857118	0.788435901911038	0.706822861175488	1.29722973414694	9179	5
GO:0097151	0.175267899478426	0.788435901911038	0.678581048053231	1.30474955037558	9240	6
GO:0060322	0.175689390831156	0.788435901911038	-0.605919871063881	-1.3021329671302	8135	8
GO:0060971	0.175712161527626	0.788435901911038	0.790315823075235	1.2773298466454	8980	3
GO:0072334	0.175873503720479	0.788435901911038	-0.842249643380849	-1.25530423272559	8697	2
GO:0019388	0.17657221063023	0.789588222714817	-0.519916419585663	-1.27747727481753	7869	13
GO:0021986	0.176456043338503	0.789588222714817	-0.507804363469062	-1.27316341220536	7849	14
GO:0044344	0.176445710724302	0.789588222714817	-0.532521585130488	-1.28148205588361	7926	12
GO:0050974	0.17672311466329	0.789634839047977	0.847147545562461	1.2515455620275	8932	2
GO:0040020	0.177113475493033	0.790750473190102	-0.532086902444025	-1.28043601741633	7956	12
GO:0006825	0.177754010695187	0.792980392156863	-0.420550049375652	-1.23214198173857	7478	26
GO:0031175	0.179875209536227	0.793162397775391	0.350290152912508	1.18835052825592	11588	82
GO:0016042	0.183469288700308	0.793162397775391	0.353686173582229	1.18773807354997	11717	77
GO:0097194	0.181012658227848	0.793162397775391	0.587112523838144	1.28712872269286	9866	10
GO:0016239	0.183019949340877	0.793162397775391	0.603087454692857	1.28757418465505	9898	9
GO:0006260	0.181165680866618	0.793162397775391	-0.273988822483354	-1.12140318721048	5451	161
GO:0007205	0.179126000175855	0.793162397775391	0.488137834804572	1.26175986892952	10185	20
GO:0007257	0.178424436205313	0.793162397775391	0.435363365667145	1.23842433447346	10490	31
GO:0002087	0.178608012217608	0.793162397775391	0.626291191805164	1.29690686197567	9589	8
GO:0021591	0.180748924337223	0.793162397775391	0.647578130256397	1.29674620460684	9619	7
GO:0048011	0.178825622775801	0.793162397775391	0.559450832291685	1.28226141433862	9848	12
GO:0006011	0.182768533844412	0.793162397775391	-0.580206917686483	-1.28891771588233	8391	9
GO:0050965	0.184144623571764	0.793162397775391	0.78511860822377	1.26892996718535	9411	3
GO:0061351	0.184144623571764	0.793162397775391	0.78511860822377	1.26892996718535	9411	3
